time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.6000000000000002,11.0,7.0,6.353700615481117,0.0,0.0,0.0,0.0,0.0,19.26922700634172,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999185
0.6200000000000002,11.0,7.0,6.7432220872687285,0.0,0.0,0.0,0.0,0.0,19.682920172419472,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999579
0.6400000000000002,11.0,7.0,7.140859657222335,0.0,0.0,0.0,0.0,0.0,20.08083682294113,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999778
0.6600000000000003,11.0,7.0,7.546300654917621,0.0,0.0,0.0,0.0,0.0,20.463262946587474,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999879
0.6800000000000003,11.0,7.0,7.959238383281338,0.0,0.0,0.0,0.0,0.0,20.830509889784302,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999933
0.7000000000000003,11.0,7.0,8.379372592605312,0.0,0.0,0.0,0.0,0.0,21.182911042613174,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999962
0.7200000000000003,11.0,7.0,8.806409889637806,0.0,0.0,0.0,0.0,0.0,21.52081866063613,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999978
0.7400000000000003,11.0,7.0,9.240064084636845,0.0,0.0,0.0,0.0,0.0,21.844600839267816,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999987
0.7600000000000003,11.0,7.0,9.680056479564634,0.0,0.0,0.0,0.0,0.0,22.15463865351114,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999992
0.7800000000000004,11.0,7.0,10.126116100823168,0.0,0.0,0.0,0.0,0.0,22.451323472342235,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999994
0.8000000000000004,11.0,7.0,10.577979880084742,0.0,0.0,0.0,0.0,0.0,22.73505445381525,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999997
0.8200000000000004,11.0,7.0,11.035392786863632,0.0,0.0,0.0,0.0,0.0,23.006236224073643,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999998
0.8400000000000004,11.0,7.0,11.498107916513453,0.0,0.0,0.0,0.0,0.0,23.2652767409085,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999999
0.8600000000000004,11.0,7.0,11.965886537325467,0.0,0.0,0.0,0.0,0.0,23.512585340293054,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999999
0.8800000000000004,11.0,7.0,12.438498100352765,0.0,0.0,0.0,0.0,0.0,23.74857096243675,0.0,0.0,0.0,900.0,900.0,900.0,900.0,0.9999999999999999
0.9000000000000005,11.0,7.0,12.915720215500397,0.0,0.0,0.0,0.0,0.0,23.973640552326348,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
0.9200000000000005,11.0,7.0,13.397338597308023,0.0,0.0,0.0,0.0,0.0,24.18819762843636,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
0.9400000000000005,11.0,7.0,13.88314698371513,0.0,0.0,0.0,0.0,0.0,24.392641012274375,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
0.9600000000000005,11.0,7.0,14.372947030944413,0.0,0.0,0.0,0.0,0.0,24.587363710653857,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
0.9800000000000005,11.0,7.0,14.866548187471285,0.0,0.0,0.0,0.0,0.0,24.772751942033267,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.0000000000000004,11.0,7.0,15.363767549870618,0.0,0.0,0.0,0.0,0.0,24.949184297900068,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.0200000000000005,11.0,7.0,15.864429703149487,0.0,0.0,0.0,0.0,0.0,25.117031029986933,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.0400000000000005,11.0,7.0,16.368366547989968,0.0,0.0,0.0,0.0,0.0,25.276653454061183,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.0600000000000005,11.0,7.0,16.87541711714163,0.0,0.0,0.0,0.0,0.0,25.428403461105013,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.0800000000000005,11.0,7.0,17.385427383021504,0.0,0.0,0.0,0.0,0.0,25.572623126882288,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.1000000000000005,11.0,7.0,17.898250058401814,0.0,0.0,0.0,0.0,0.0,25.709644411148734,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.1200000000000006,11.0,7.0,18.41374439189419,0.0,0.0,0.0,0.0,0.0,25.839788938088876,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.1400000000000006,11.0,7.0,18.931775959774477,0.0,0.0,0.0,0.0,0.0,25.963367849939715,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.1600000000000006,11.0,7.0,19.45221645553562,0.0,0.0,0.0,0.0,0.0,26.080681726174497,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.1800000000000006,11.0,7.0,19.974943478407944,0.0,0.0,0.0,0.0,0.0,26.192020561057962,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.2000000000000006,11.0,7.0,20.4998403219469,0.0,0.0,0.0,0.0,0.0,26.2976637928374,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.2200000000000006,11.0,7.0,21.0267957636582,0.0,0.0,0.0,0.0,0.0,26.397880378292832,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.2400000000000007,11.0,7.0,21.555703856509403,0.0,0.0,0.0,0.0,0.0,26.49292890682773,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.2600000000000007,11.0,7.0,22.08646372306501,0.0,0.0,0.0,0.0,0.0,26.58305774873297,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.2800000000000007,11.0,7.0,22.618979352879304,0.0,0.0,0.0,0.0,0.0,26.66850523269641,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.3000000000000007,11.0,7.0,23.15315940368682,0.0,0.0,0.0,0.0,0.0,26.749499848055084,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.3200000000000007,11.0,7.0,23.688917006844306,0.0,0.0,0.0,0.0,0.0,26.826260467693448,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.3400000000000007,11.0,7.0,24.226169577400018,0.0,0.0,0.0,0.0,0.0,26.89899658787767,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.3600000000000008,11.0,7.0,24.764838629095603,0.0,0.0,0.0,0.0,0.0,26.967908581680888,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.3800000000000008,11.0,7.0,25.304849594542386,0.0,0.0,0.0,0.0,0.0,27.03318796299726,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
1.4000000000000008,11.0,7.0,25.846131650756988,0.0,0.0,0.0,0.0,0.0,27.09501765846267,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
